iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,rolling_immunity
MEX,North America,Mexico,2020-03-23,367,51,40.714,4,1,0.571,2.817,0.392,0.313,0.031,0.008,0.004,1.88,,,,,,,,,1087,19593,0.15,0.008,729,0.006,0.162,6.2,people tested,,,,,,,,,,,,,,19.44,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-03-24,405,38,44.571,5,1,0.714,3.109,0.292,0.342,0.038,0.008,0.005,1.87,,,,,,,,,1371,20964,0.161,0.011,822,0.006,0.164,6.1,people tested,,,,,,,,,,,,,,52.78,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-03-25,475,70,51.0,6,1,0.857,3.646,0.537,0.392,0.046,0.008,0.007,1.87,,,,,,,,,1424,22388,0.172,0.011,913,0.007,0.158,6.3,people tested,,,,,,,,,,,,,,52.78,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-03-26,585,110,60.143,8,2,1.0,4.491,0.844,0.462,0.061,0.015,0.008,1.86,,,,,,,,,1385,23773,0.183,0.011,991,0.008,0.156,6.4,people tested,,,,,,,,,,,,,,63.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-03-27,717,132,73.429,12,4,1.429,5.504,1.013,0.564,0.092,0.031,0.011,1.85,,,,,,,,,1601,25374,0.195,0.012,1111,0.009,0.156,6.4,people tested,,,,,,,,,,,,,,63.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-03-28,848,131,85.286,16,4,2.0,6.51,1.006,0.655,0.123,0.031,0.015,1.84,,,,,,,,,799,26173,0.201,0.006,1155,0.009,0.163,6.1,people tested,,,,,,,,,,,,,,63.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-03-29,993,145,96.714,20,4,2.429,7.623,1.113,0.742,0.154,0.031,0.019,1.82,,,,,,,,,774,26947,0.207,0.006,1206,0.009,0.168,6.0,people tested,,,,,,,,,,,,,,63.89,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-8617.1,-4.24,-4.07,-66.1519510415222,0.0
MEX,North America,Mexico,2020-03-30,1094,101,103.857,28,8,3.429,8.398,0.775,0.797,0.215,0.061,0.026,1.8,,,,,,,,,1679,28626,0.22,0.013,1290,0.01,0.176,5.7,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-03-31,1215,121,115.714,29,1,3.429,9.327,0.929,0.888,0.223,0.008,0.026,1.78,,,,,,,,,1516,30142,0.231,0.012,1311,0.01,0.183,5.5,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-01,1378,163,129.0,37,8,4.429,10.579,1.251,0.99,0.284,0.061,0.034,1.77,,,,,,,,,1637,31779,0.244,0.013,1342,0.01,0.2,5.0,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-02,1510,132,132.143,50,13,6.0,11.592,1.013,1.014,0.384,0.1,0.046,1.75,,,,,,,,,1727,33506,0.257,0.013,1390,0.011,0.206,4.9,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-03,1688,178,138.714,60,10,6.857,12.958,1.366,1.065,0.461,0.077,0.053,1.74,,,,,,,,,1777,35283,0.271,0.014,1416,0.011,0.215,4.7,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-04,1890,202,148.857,79,19,9.0,14.509,1.551,1.143,0.606,0.146,0.069,1.73,,,,,,,,,1110,36393,0.279,0.009,1460,0.011,0.215,4.7,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-05,2143,253,164.286,94,15,10.571,16.451,1.942,1.261,0.722,0.115,0.081,1.72,,,,,,,,,849,37242,0.286,0.007,1471,0.011,0.222,4.5,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-9445.0,-4.34,-5.75,-72.5075927617386,0.0
MEX,North America,Mexico,2020-04-06,2439,296,192.143,125,31,13.857,18.724,2.272,1.475,0.96,0.238,0.106,1.72,,,,,,,,,2090,39332,0.302,0.016,1529,0.012,0.24,4.2,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-07,2785,346,224.286,141,16,16.0,21.38,2.656,1.722,1.082,0.123,0.123,1.7,,,,,,,,,2033,41365,0.318,0.016,1603,0.012,0.247,4.0,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-08,3181,396,257.571,174,33,19.571,24.42,3.04,1.977,1.336,0.253,0.15,1.68,,,,,,,,,2242,43607,0.335,0.017,1690,0.013,0.252,4.0,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-09,3441,260,275.857,194,20,20.571,26.416,1.996,2.118,1.489,0.154,0.158,1.66,,,,,,,,,1716,45323,0.348,0.013,1688,0.013,0.263,3.8,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-10,3844,403,308.0,233,39,24.714,29.51,3.094,2.364,1.789,0.299,0.19,1.64,,,,,,,,,1985,47308,0.363,0.015,1718,0.013,0.274,3.6,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-11,4219,375,332.714,273,40,27.714,32.389,2.879,2.554,2.096,0.307,0.213,1.63,,,,,,,,,1438,48746,0.374,0.011,1765,0.014,0.284,3.5,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-12,4661,442,359.714,296,23,28.857,35.782,3.393,2.761,2.272,0.177,0.222,1.61,,,,,,,,,1237,49983,0.384,0.009,1820,0.014,0.292,3.4,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-9394.3,-4.05,0.36,-72.118377838179,0.0
MEX,North America,Mexico,2020-04-13,5014,353,367.857,332,36,29.571,38.492,2.71,2.824,2.549,0.276,0.227,1.6,,,,,,,,,2874,52857,0.406,0.022,1932,0.015,0.299,3.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-14,5399,385,373.429,406,74,37.857,41.447,2.956,2.867,3.117,0.568,0.291,1.58,,,,,,,,,2963,55820,0.429,0.023,2065,0.016,0.309,3.2,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-15,5847,448,380.857,449,43,39.286,44.886,3.439,2.924,3.447,0.33,0.302,1.57,,,,,,,,,2884,58704,0.451,0.022,2157,0.017,0.323,3.1,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-16,6297,450,408.0,486,37,41.714,48.341,3.455,3.132,3.731,0.284,0.32,1.56,,,,,,,,,2773,61477,0.472,0.021,2308,0.018,0.333,3.0,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-17,6875,578,433.0,546,60,44.714,52.778,4.437,3.324,4.192,0.461,0.343,1.56,,,,,,,,,3118,64595,0.496,0.024,2470,0.019,0.345,2.9,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-18,7497,622,468.286,650,104,53.857,57.553,4.775,3.595,4.99,0.798,0.413,1.55,,,,,,,,,1707,66302,0.509,0.013,2508,0.019,0.359,2.8,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-19,8261,764,514.286,686,36,55.714,63.418,5.865,3.948,5.266,0.276,0.428,1.54,,,,,,,,,1596,67898,0.521,0.012,2559,0.02,0.37,2.7,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-8240.6,-3.35,8.31,-63.2616272008876,0.0
MEX,North America,Mexico,2020-04-20,8772,511,536.857,712,26,54.286,67.341,3.923,4.121,5.466,0.2,0.417,1.54,,,,,,,,,3724,71622,0.55,0.029,2681,0.021,0.383,2.6,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-21,9501,729,586.0,857,145,64.429,72.937,5.596,4.499,6.579,1.113,0.495,1.53,,,,,,,,,3433,75055,0.576,0.026,2748,0.021,0.402,2.5,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-22,10544,1043,671.0,970,113,74.429,80.944,8.007,5.151,7.447,0.867,0.571,1.52,,,,,,,,,3337,78392,0.602,0.026,2813,0.022,0.415,2.4,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-23,11633,1089,762.286,1069,99,83.286,89.304,8.36,5.852,8.207,0.76,0.639,1.51,,,,,,,,,3653,82045,0.63,0.028,2938,0.023,0.422,2.4,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-24,12872,1239,856.714,1221,152,96.429,98.816,9.512,6.577,9.373,1.167,0.74,1.49,,,,,,,,,4095,86140,0.661,0.031,3078,0.024,0.43,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-25,13842,970,906.429,1305,84,93.571,106.263,7.447,6.958,10.018,0.645,0.718,1.48,,,,,,,,,2351,88491,0.679,0.018,3170,0.024,0.433,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-26,14677,835,916.571,1351,46,95.0,112.673,6.41,7.036,10.371,0.353,0.729,1.46,,,,,,,,,2059,90550,0.695,0.016,3236,0.025,0.439,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-5166.3,-1.99,21.87,-39.6607704060318,0.0
MEX,North America,Mexico,2020-04-27,15529,852,965.286,1434,83,103.143,119.213,6.541,7.41,11.009,0.637,0.792,1.45,,,,,,,,,4463,95013,0.729,0.034,3342,0.026,0.443,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-28,16752,1223,1035.857,1569,135,101.714,128.602,9.389,7.952,12.045,1.036,0.781,1.44,,,,,,,,,4561,99574,0.764,0.035,3503,0.027,0.442,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-29,17799,1047,1036.429,1732,163,108.857,136.64,8.038,7.956,13.296,1.251,0.836,1.42,,,,,,,,,4883,104457,0.802,0.037,3724,0.029,0.436,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-04-30,19224,1425,1084.429,1859,127,112.857,147.579,10.939,8.325,14.271,0.975,0.866,1.41,,,,,,,,,5205,109662,0.842,0.04,3945,0.03,0.425,2.4,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-01,20739,1515,1123.857,1972,113,107.286,159.21,11.63,8.628,15.139,0.867,0.824,1.4,,,,,,,,,3272,112934,0.867,0.025,3828,0.029,0.432,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-02,22088,1349,1178.0,2061,89,108.0,169.566,10.356,9.043,15.822,0.683,0.829,1.39,,,,,,,,,2958,115892,0.89,0.023,3914,0.03,0.434,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-03,23471,1383,1256.286,2154,93,114.714,180.183,10.617,9.644,16.536,0.714,0.881,1.38,,,,,,,,,2899,118791,0.912,0.022,4034,0.031,0.431,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,-287.6,-0.11,34.89,-2.2078542803892,0.0
MEX,North America,Mexico,2020-05-04,24905,1434,1339.429,2271,117,119.571,191.191,11.009,10.283,17.434,0.898,0.918,1.37,,,,,,,,,6043,124834,0.958,0.046,4260,0.033,0.431,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-05,26025,1120,1324.714,2507,236,134.0,199.789,8.598,10.17,19.246,1.812,1.029,1.36,,,,,,,,,5229,130063,0.998,0.04,4356,0.033,0.431,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-06,27634,1609,1405.0,2704,197,138.857,212.141,12.352,10.786,20.758,1.512,1.066,1.35,,,,,,,,,5805,135868,1.043,0.045,4487,0.034,0.432,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-07,29616,1982,1484.571,2961,257,157.429,227.357,15.215,11.397,22.731,1.973,1.209,1.34,,,,,,,,,5954,141822,1.089,0.046,4594,0.035,0.442,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-08,31522,1906,1540.429,3160,199,169.714,241.989,14.632,11.826,24.259,1.528,1.303,1.33,,,,,,,,,6280,148102,1.137,0.048,5024,0.039,0.432,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-09,33460,1938,1624.571,3353,193,184.571,256.866,14.878,12.472,25.74,1.482,1.417,1.33,,,,,,,,,3622,151724,1.165,0.028,5119,0.039,0.429,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-10,35022,1562,1650.143,3465,112,187.286,268.858,11.991,12.668,26.6,0.86,1.438,1.32,,,,,,,,,2900,154624,1.187,0.022,5119,0.039,0.434,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,6452.9,2.24,48.38,49.537770813364,0.0
MEX,North America,Mexico,2020-05-11,36327,1305,1631.714,3573,108,186.0,278.876,10.018,12.526,27.429,0.829,1.428,1.31,,,,,,,,,7031,161655,1.241,0.054,5260,0.04,0.435,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-12,38324,1997,1757.0,3926,353,202.714,294.207,15.331,13.488,30.139,2.71,1.556,1.3,,,,,,,,,7173,168828,1.296,0.055,5538,0.043,0.435,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-13,40186,1862,1793.143,4220,294,216.571,308.501,14.294,13.766,32.396,2.257,1.663,1.3,,,,,,,,,7064,175892,1.35,0.054,5718,0.044,0.442,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-14,42595,2409,1854.143,4477,257,216.571,326.994,18.493,14.234,34.369,1.973,1.663,1.29,,,,,,,,,7368,183260,1.407,0.057,5920,0.045,0.443,2.3,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-15,45032,2437,1930.0,4767,290,229.571,345.703,18.708,14.816,36.595,2.226,1.762,1.29,,,,,,,,,7974,191234,1.468,0.061,6162,0.047,0.453,2.2,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-16,47144,2112,1954.857,5045,278,241.714,361.916,16.213,15.007,38.73,2.134,1.856,1.28,,,,,,,,,4322,195556,1.501,0.033,6262,0.048,0.46,2.2,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-17,49219,2075,2028.143,5177,132,244.571,377.846,15.929,15.57,39.743,1.013,1.878,1.28,,,,,,,,,3002,198558,1.524,0.023,6276,0.048,0.463,2.2,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,14824.0,4.91,59.78,113.801223409213,0.0
MEX,North America,Mexico,2020-05-18,51633,2414,2186.571,5332,155,251.286,396.377,18.532,16.786,40.933,1.19,1.929,1.27,,,,,,,,,8663,207221,1.591,0.067,6509,0.05,0.47,2.1,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-19,54346,2713,2288.857,5666,334,248.571,417.205,20.827,17.571,43.497,2.564,1.908,1.27,,,,,,,,,7854,215075,1.651,0.06,6607,0.051,0.477,2.1,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-20,56594,2248,2344.0,6090,424,267.143,434.462,17.257,17.994,46.752,3.255,2.051,1.26,,,,,,,,,8478,223553,1.716,0.065,6809,0.052,0.48,2.1,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-21,59567,2973,2424.571,6510,420,290.429,457.285,22.823,18.613,49.976,3.224,2.23,1.26,,,,,,,,,8392,231945,1.781,0.064,6955,0.053,0.488,2.0,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-22,62527,2960,2499.286,6989,479,317.429,480.009,22.723,19.187,53.653,3.677,2.437,1.25,,,,,,,,,8723,240668,1.848,0.067,7062,0.054,0.489,2.0,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-23,65856,3329,2673.143,7179,190,304.857,505.565,25.556,20.521,55.112,1.459,2.34,1.25,,,,,,,,,4588,245256,1.883,0.035,7100,0.055,0.49,2.0,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.0
MEX,North America,Mexico,2020-05-24,68620,2764,2771.571,7394,215,316.714,526.784,21.219,21.277,56.762,1.651,2.431,1.24,,,,,,,,,3725,248981,1.911,0.029,7203,0.055,0.488,2.0,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,23919.7,7.57,64.05,183.627301914554,0.01
MEX,North America,Mexico,2020-05-25,71105,2485,2781.714,7633,239,328.714,545.86,19.077,21.355,58.597,1.835,2.523,1.23,,,,,,,,,9659,258640,1.986,0.074,7346,0.056,0.49,2.0,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.01
MEX,North America,Mexico,2020-05-26,74560,3455,2887.714,8134,501,352.571,572.384,26.523,22.168,62.443,3.846,2.707,1.23,,,,,,,,,9217,267857,2.056,0.071,7540,0.058,0.491,2.0,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.01
MEX,North America,Mexico,2020-05-27,78023,3463,3061.286,8597,463,358.143,598.969,26.585,23.501,65.998,3.554,2.749,1.22,,,,,,,,,9497,277354,2.129,0.073,7686,0.059,0.491,2.0,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.01
MEX,North America,Mexico,2020-05-28,81400,3377,3119.0,9044,447,362.0,624.893,25.925,23.944,69.429,3.432,2.779,1.21,,,,,,,,,9038,286392,2.199,0.069,7778,0.06,0.489,2.0,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.01
MEX,North America,Mexico,2020-05-29,84627,3227,3157.143,9415,371,346.571,649.666,24.773,24.237,72.277,2.848,2.661,1.21,,,,,,,,,9390,295782,2.271,0.072,7873,0.06,0.489,2.0,people tested,,,,,,,,,,,,,,82.41,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,,0.01
