iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,rolling_immunity
BGD,Asia,Bangladesh,2020-05-15,20065,1202,990.143,298,15,13.143,120.653,7.228,5.954,1.792,0.09,0.079,1.36,,,,,,,,,8582,160512,0.965,0.052,7008,0.042,0.141,7.1,tests performed,,,,,,,,,,,,89.81,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-05-16,20995,930,1032.143,314,16,14.286,126.245,5.592,6.206,1.888,0.096,0.086,1.36,,,,,,,,,6782,167294,1.006,0.041,7196,0.043,0.143,7.0,tests performed,,,,,,,,,,,,89.81,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-05-17,22268,1273,1087.286,328,14,14.286,133.9,7.655,6.538,1.972,0.084,0.086,1.39,,,,,,,,,8114,175408,1.055,0.049,7536,0.045,0.144,6.9,tests performed,,,,,,,,,,,,93.52,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-05-18,23870,1602,1168.429,349,21,15.714,143.533,9.633,7.026,2.099,0.126,0.094,1.4,,,,,,,,,9788,185196,1.114,0.059,7904,0.048,0.148,6.8,tests performed,,,,,,,,,,,,93.52,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-05-19,25121,1251,1208.714,370,21,17.143,151.055,7.522,7.268,2.225,0.126,0.103,1.39,,,,,,,,,8449,193645,1.164,0.051,8144,0.049,0.148,6.7,tests performed,,,,,,,,,,,,93.52,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-05-20,26738,1617,1273.714,386,16,16.714,160.778,9.723,7.659,2.321,0.096,0.101,1.4,,,,,,,,,10260,203905,1.226,0.062,8481,0.051,0.15,6.7,tests performed,,,,,,,,,,,,93.52,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-05-21,28511,1773,1378.286,408,22,17.857,171.44,10.661,8.288,2.453,0.132,0.107,1.4,,,,,,,,,10262,214167,1.288,0.062,8891,0.053,0.155,6.5,tests performed,,,,,,,,,,,,93.52,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-05-22,30205,1694,1448.571,432,24,19.143,181.626,10.186,8.71,2.598,0.144,0.115,1.38,,,,,,,,,9727,223894,1.346,0.058,9055,0.054,0.16,6.3,tests performed,,,,,,,,,,,,93.52,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-05-23,32078,1873,1583.286,452,20,19.714,192.888,11.263,9.52,2.718,0.12,0.119,1.36,,,,,,,,,10834,234728,1.411,0.065,9633,0.058,0.164,6.1,tests performed,,,,,,,,,,,,93.52,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-05-24,33610,1532,1620.286,480,28,21.714,202.1,9.212,9.743,2.886,0.168,0.131,1.27,,,,,,,,,8908,243636,1.465,0.054,9747,0.059,0.166,6.0,tests performed,,,,,,,,,,,,93.52,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-05-25,35585,1975,1673.571,501,21,21.714,213.976,11.876,10.063,3.013,0.126,0.131,1.22,,,,,,,,,9451,253087,1.522,0.057,9699,0.058,0.173,5.8,tests performed,,,,,,,,,,,,93.52,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-05-26,36751,1166,1661.429,522,21,21.714,220.988,7.011,9.99,3.139,0.126,0.131,1.16,,,,,,,,,5407,258494,1.554,0.033,9264,0.056,0.179,5.6,tests performed,,,,,,,,,,,,93.52,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-05-27,38292,1541,1650.571,544,22,22.571,230.254,9.266,9.925,3.271,0.132,0.136,1.19,,,,,,,,,8015,266509,1.603,0.048,8943,0.054,0.185,5.4,tests performed,,,,,,,,,,,,93.52,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-05-28,40321,2029,1687.143,559,15,21.571,242.454,12.201,10.145,3.361,0.09,0.13,1.28,,,,,,,,,9310,275819,1.659,0.056,8807,0.053,0.192,5.2,tests performed,,,,,,,,,,,,93.52,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-05-29,42844,2523,1805.571,582,23,21.429,257.625,15.171,10.857,3.5,0.138,0.129,1.34,,,,,,,,,11301,287120,1.726,0.068,9032,0.054,0.2,5.0,tests performed,,,,,,,,,,,,93.52,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-05-30,44608,1764,1790.0,610,28,22.571,268.232,10.607,10.763,3.668,0.168,0.136,1.34,,,,,,,,,9997,297117,1.787,0.06,8913,0.054,0.201,5.0,tests performed,,,,,,,,,,,,93.52,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-05-31,47153,2545,1934.714,650,40,24.286,283.536,15.303,11.634,3.909,0.241,0.146,1.37,,,,,,,,,11876,308993,1.858,0.071,9337,0.056,0.207,4.8,tests performed,,,,,,,,,,,,62.96,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-01,49534,2381,1992.714,672,22,24.429,297.853,14.317,11.982,4.041,0.132,0.147,1.35,,,,,,,,,11339,320332,1.926,0.068,9606,0.058,0.207,4.8,tests performed,,,,,,,,,,,,62.96,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-02,52445,2911,2242.0,709,37,26.714,315.357,17.504,13.481,4.263,0.222,0.161,1.35,,,,,,,,,12704,333036,2.003,0.076,10649,0.064,0.211,4.7,tests performed,,,,,,,,,,,,62.96,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-03,55140,2695,2406.857,746,37,28.857,331.562,16.205,14.473,4.486,0.222,0.174,1.3,,,,,,,,,12510,345546,2.078,0.075,11291,0.068,0.213,4.7,tests performed,,,,,,,,,,,,62.96,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-04,57563,2423,2463.143,781,35,31.714,346.132,14.57,14.811,4.696,0.21,0.191,1.25,,,,,,,,,12694,358240,2.154,0.076,11774,0.071,0.209,4.8,tests performed,,,,,,,,,,,,62.96,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-05,60391,2828,2506.714,811,30,32.714,363.137,17.005,15.073,4.877,0.18,0.197,1.24,,,,,,,,,14088,372328,2.239,0.085,12173,0.073,0.206,4.9,tests performed,,,,,,,,,,,,62.96,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-06,63026,2635,2631.143,846,35,33.714,378.982,15.845,15.821,5.087,0.21,0.203,1.25,,,,,,,,,12486,384814,2.314,0.075,12528,0.075,0.21,4.8,tests performed,,,,,,,,,,,,62.96,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-07,65769,2743,2659.429,888,42,34.0,395.476,16.494,15.991,5.34,0.253,0.204,1.22,,,,,,,,,13136,397950,2.393,0.079,12708,0.076,0.209,4.8,tests performed,,,,,,,,,,,,62.96,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-08,68504,2735,2710.0,930,42,36.857,411.922,16.446,16.296,5.592,0.253,0.222,1.21,,,,,,,,,12944,410894,2.471,0.078,12937,0.078,0.209,4.8,tests performed,,,,,,,,,,,,62.96,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-09,71675,3171,2747.143,975,45,38.0,430.989,19.068,16.519,5.863,0.271,0.228,1.21,,,,,,,,,14664,425558,2.559,0.088,13217,0.079,0.208,4.8,tests performed,,,,,,,,,,,,62.96,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-10,74865,3190,2817.857,1012,37,38.0,450.171,19.182,16.944,6.085,0.222,0.228,1.21,,,,,,,,,15965,441523,2.655,0.096,13711,0.082,0.206,4.9,tests performed,,,,,,,,,,,,62.96,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-11,78052,3187,2927.0,1049,37,38.286,469.335,19.164,17.6,6.308,0.222,0.23,1.2,,,,,,,,,15772,457295,2.75,0.095,14151,0.085,0.207,4.8,tests performed,,,,,,,,,,,,62.96,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-12,81523,3471,3018.857,1095,46,40.571,490.206,20.871,18.153,6.584,0.277,0.244,1.19,,,,,,,,,15990,473285,2.846,0.096,14422,0.087,0.209,4.8,tests performed,,,,,,,,,,,,62.96,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-13,84379,2856,3050.429,1139,44,41.857,507.38,17.173,18.343,6.849,0.265,0.252,1.18,,,,,,,,,16638,489923,2.946,0.1,15016,0.09,0.203,4.9,tests performed,,,,,,,,,,,,62.96,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-14,87520,3141,3107.286,1171,32,40.429,526.267,18.887,18.684,7.041,0.192,0.243,1.17,,,,,,,,,14505,504428,3.033,0.087,15211,0.091,0.204,4.9,tests performed,,,,,,,,,,,,62.96,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-15,90619,3099,3159.286,1209,38,39.857,544.901,18.635,18.997,7.27,0.228,0.24,1.17,,,,,,,,,15038,519466,3.124,0.09,15510,0.093,0.204,4.9,tests performed,,,,,,,,,,,,62.96,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-16,94481,3862,3258.0,1262,53,41.0,568.124,23.223,19.591,7.589,0.319,0.247,1.18,,,,,,,,,17214,536680,3.227,0.104,15875,0.095,0.205,4.9,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-17,98489,4008,3374.857,1305,43,41.857,592.224,24.101,20.293,7.847,0.259,0.252,1.18,,,,,,,,,17527,554207,3.333,0.105,16098,0.097,0.21,4.8,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-18,102292,3803,3462.857,1343,38,42.0,615.092,22.868,20.823,8.076,0.228,0.253,1.14,,,,,,,,,16259,570466,3.43,0.098,16167,0.097,0.214,4.7,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-19,105535,3243,3430.286,1388,45,41.857,634.593,19.5,20.627,8.346,0.271,0.252,1.1,,,,,,,,,15045,585511,3.521,0.09,16032,0.096,0.214,4.7,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-20,108775,3240,3485.143,1425,37,40.857,654.075,19.482,20.957,8.569,0.222,0.246,1.09,,,,,,,,,14031,599542,3.605,0.084,15660,0.094,0.223,4.5,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-21,112306,3531,3540.857,1464,39,41.857,675.308,21.232,21.292,8.803,0.235,0.252,1.08,,,,,,,,,15585,615127,3.699,0.094,15814,0.095,0.224,4.5,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-22,115786,3480,3595.286,1502,38,41.857,696.233,20.926,21.619,9.032,0.228,0.252,1.07,,,,,,,,,15555,630682,3.792,0.094,15888,0.096,0.226,4.4,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-23,119198,3412,3531.0,1545,43,40.429,716.75,20.517,21.232,9.29,0.259,0.243,1.05,,,,,,,,,16292,646974,3.89,0.098,15756,0.095,0.224,4.5,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-24,122660,3462,3453.0,1582,37,39.571,737.567,20.817,20.763,9.513,0.222,0.238,1.05,,,,,,,,,16433,663407,3.989,0.099,15600,0.094,0.221,4.5,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-25,126606,3946,3473.429,1621,39,39.714,761.295,23.728,20.886,9.747,0.235,0.239,1.08,,,,,,,,,17999,681406,4.097,0.108,15849,0.095,0.219,4.6,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-26,130474,3868,3562.714,1661,40,39.0,784.554,23.259,21.423,9.988,0.241,0.235,1.09,,,,,,,,,18498,699904,4.209,0.111,16342,0.098,0.218,4.6,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-27,133978,3504,3600.429,1695,34,38.571,805.623,21.07,21.65,10.192,0.204,0.232,1.09,,,,,,,,,15157,715061,4.3,0.091,16503,0.099,0.218,4.6,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-28,137787,3809,3640.143,1738,43,39.143,828.527,22.904,21.889,10.451,0.259,0.235,1.09,,,,,,,,,18099,733160,4.409,0.109,16862,0.101,0.216,4.6,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-29,141801,4014,3716.429,1783,45,40.143,852.664,24.137,22.347,10.721,0.271,0.241,1.07,,,,,,,,,17837,750997,4.516,0.107,17188,0.103,0.216,4.6,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-06-30,145483,3682,3755.0,1847,64,43.143,874.804,22.14,22.579,11.106,0.385,0.259,1.03,,,,,,,,,18426,769423,4.627,0.111,17493,0.105,0.215,4.7,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-01,149258,3775,3799.714,1888,41,43.714,897.504,22.699,22.848,11.353,0.247,0.263,1.0,,,,,,,,,17875,787298,4.734,0.107,17699,0.106,0.215,4.7,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-02,153277,4019,3810.143,1926,38,43.571,921.67,24.167,22.911,11.581,0.228,0.262,0.98,,,,,,,,,18362,805660,4.845,0.11,17751,0.107,0.215,4.7,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-03,156391,3114,3702.429,1968,42,43.857,940.395,18.725,22.263,11.834,0.253,0.264,0.95,,,,,,,,,14650,820310,4.933,0.088,17201,0.103,0.215,4.6,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-04,159679,3288,3671.571,1997,29,43.143,960.166,19.771,22.078,12.008,0.174,0.259,0.94,,,,,,,,,14727,835037,5.021,0.089,17139,0.103,0.214,4.7,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-05,162417,2738,3518.571,2052,55,44.857,976.63,16.464,21.158,12.339,0.331,0.27,0.92,,,,,,,,,13988,849025,5.105,0.084,16552,0.1,0.213,4.7,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-06,165618,3201,3402.429,2096,44,44.714,995.878,19.248,20.459,12.603,0.265,0.269,0.91,,,,,,,,,14245,863270,5.191,0.086,16039,0.096,0.212,4.7,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-07,168645,3027,3308.857,2151,55,43.429,1014.08,18.202,19.896,12.934,0.331,0.261,0.91,,,,,,,,,13173,876443,5.27,0.079,15289,0.092,0.216,4.6,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-08,172134,3489,3268.0,2197,46,44.143,1035.059,20.98,19.651,13.211,0.277,0.265,0.92,,,,,,,,,15672,892115,5.364,0.094,14974,0.09,0.218,4.6,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-09,175494,3360,3173.857,2238,41,44.571,1055.263,20.204,19.085,13.457,0.247,0.268,0.92,,,,,,,,,15632,907747,5.458,0.094,14584,0.088,0.218,4.6,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-10,178443,2949,3150.286,2275,37,43.857,1072.996,17.733,18.943,13.68,0.222,0.264,0.92,,,,,,,,,13488,921235,5.539,0.081,14418,0.087,0.218,4.6,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-11,181129,2686,3064.286,2305,30,44.0,1089.147,16.151,18.426,13.86,0.18,0.265,0.92,,,,,,,,,11193,932428,5.607,0.067,13913,0.084,0.22,4.5,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-12,183795,2666,3054.0,2352,47,42.857,1105.178,16.031,18.364,14.143,0.283,0.258,0.94,,,,,,,,,11059,943487,5.673,0.066,13495,0.081,0.226,4.4,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-13,186894,3099,3039.429,2391,39,42.143,1123.813,18.635,18.276,14.377,0.235,0.253,0.95,,,,,,,,,12423,955910,5.748,0.075,13234,0.08,0.23,4.4,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-14,190057,3163,3058.857,2424,33,39.0,1142.832,19.019,18.393,14.576,0.198,0.235,0.95,,,,,,,,,13453,969363,5.829,0.081,13274,0.08,0.23,4.3,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-15,193590,3533,3065.143,2457,33,37.143,1164.077,21.244,18.431,14.774,0.198,0.223,0.95,,,,,,,,,14002,983365,5.913,0.084,13036,0.078,0.235,4.3,tests performed,,,,,,,,,,,,74.54,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-16,196323,2733,2975.571,2496,39,36.857,1180.51,16.434,17.892,15.009,0.235,0.222,0.93,,,,,,,,,12889,996254,5.991,0.078,12644,0.076,0.235,4.2,tests performed,,,,,,,,,,,,80.09,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-17,199357,3034,2987.714,2547,51,38.857,1198.754,18.244,17.965,15.315,0.307,0.234,0.94,,,,,,,,,13460,1009714,6.072,0.081,12640,0.076,0.236,4.2,tests performed,,,,,,,,,,,,80.09,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-18,202066,2709,2991.0,2581,34,39.429,1215.044,16.289,17.985,15.52,0.204,0.237,0.94,,,,,,,,,10923,1020637,6.137,0.066,12601,0.076,0.237,4.2,tests performed,,,,,,,,,,,,80.09,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-19,204525,2459,2961.429,2618,37,38.0,1229.83,14.786,17.807,15.742,0.222,0.228,0.94,,,,,,,,,10625,1031262,6.201,0.064,12539,0.075,0.236,4.2,tests performed,,,,,,,,,,,,80.09,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-20,207453,2928,2937.0,2668,50,39.571,1247.436,17.606,17.66,16.043,0.301,0.238,0.94,,,,,,,,,13362,1044624,6.281,0.08,12673,0.076,0.232,4.3,tests performed,,,,,,,,,,,,80.09,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
BGD,Asia,Bangladesh,2020-07-21,210510,3057,2921.857,2709,41,40.714,1265.818,18.382,17.569,16.289,0.247,0.245,0.93,,,,,,,,,12898,1057522,6.359,0.078,12594,0.076,0.232,4.3,tests performed,,,,,,,,,,,,80.09,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,,0.0
